loss,accuracy
1.8698554380035401,0.32826
1.1639875485420228,0.5834
0.8854888029098511,0.69196
0.7313299620819091,0.74618
0.6273633291912079,0.7826
0.5372750752162934,0.81492
0.47569774622917177,0.83756
0.4116424393081665,0.85662
0.36124326568603515,0.8748
0.3259475557422638,0.88734
