loss,accuracy
1.820923442363739,0.33648
1.3029964830112457,0.54722
1.02616526345253,0.65214
0.8510666336631775,0.71446
0.7364185815143586,0.75352
0.6459176951885224,0.78248
0.573754253988266,0.80702
0.5129686072921753,0.82688
0.45719415905952454,0.84538
0.40738157353401183,0.8617
