loss,accuracy
6.8129430053710935,0.10076
6.798970363197327,0.10062
6.799011473007202,0.09934
6.798955581092835,0.10062
6.7989719749450686,0.09804
6.798964519691467,0.09882
6.799010754623413,0.09714
6.7989957573318485,0.10062
6.799021720924378,0.09828
6.798970020637512,0.09774
