loss,accuracy
1.8378492978858947,0.34452
1.1320326636886597,0.59876
0.8614551697349548,0.69986
0.7171491788196563,0.75116
0.6051450477504731,0.79066
0.5211931094551087,0.81902
0.45779025157928466,0.84244
0.3957602667140961,0.86342
0.35028192678451536,0.87812
0.30378865501403807,0.8932
