loss,accuracy
1.7024452311611176,0.40434
1.03494408577919,0.63926
0.8269824683475494,0.71488
0.7091372596645356,0.75944
0.6202686301231384,0.78932
0.5467679295253753,0.81468
0.5130837402820587,0.82662
0.4672524751663208,0.84248
0.42973979471206664,0.85538
0.41210639015197753,0.86362
